id,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,default_payment_next_month,education,limit_bal,marriage,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex
28938,37,397,396,396,596,25081,25189,0,1,170000,1,-1,0,-1,-1,-1,0,395,396,596,25081,504,396,2
7465,25,8791,4910,0,674,0,980,0,2,100000,2,0,0,0,-1,-1,-1,1000,0,674,0,980,4413,2
11783,44,32000,3417,4700,20916,9695,6361,0,1,450000,1,-2,-2,-2,-2,-2,-2,3423,4700,20916,9695,6361,6447,1
6693,26,0,132,10067,10144,10400,0,0,2,20000,2,1,-1,-1,0,0,0,132,10200,540,600,1000,0,1
1328,25,4745,5765,6631,8386,8109,8820,0,2,180000,2,0,0,0,0,2,2,1257,1123,1878,0,1000,0,2
4667,52,18100,6826,7582,8082,8082,8082,0,3,80000,1,0,0,0,0,0,0,1244,1000,500,0,0,0,2
12160,38,0,0,0,0,0,0,1,2,20000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
10942,42,3747,11652,32269,8974,1349,7867,0,1,500000,1,1,-1,-1,-1,-1,-2,11684,34545,8981,1349,7867,0,1
972,33,133461,133393,132211,101807,101083,101597,0,2,130000,1,0,0,0,0,0,0,7010,6657,3899,3952,3900,4000,2
4976,39,36444,33840,31768,28223,25557,18220,0,1,80000,1,0,0,0,0,0,0,3015,4012,1013,2010,655,1007,2
24627,40,58123,53604,54851,55742,27333,27615,1,2,60000,2,0,0,0,0,0,0,2000,2500,2500,1000,1100,1100,1
1621,26,2635,807,11428,2462,3605,1559,0,1,30000,2,-1,-1,-1,-1,-1,2,1270,11500,2462,1559,0,3192,2
16742,38,5607,0,316,499,672,100,0,1,200000,2,-2,-2,-2,-2,-2,-2,0,316,499,672,100,0,1
24663,47,143083,130011,83545,82638,26332,25425,0,1,230000,1,0,0,0,0,0,0,6500,4579,4500,3000,1000,3000,1
15789,26,30372,30954,30670,29856,30584,27883,1,2,30000,1,2,2,2,2,2,2,1805,2074,0,2304,0,2400,2
13404,33,-84,482,6566,6905,7385,7847,0,2,180000,1,1,-1,0,0,0,0,982,6500,1000,1000,1000,1000,2
19728,30,97288,98068,98098,97055,97035,101525,1,2,140000,2,0,0,0,0,0,0,4400,4500,3500,3500,8000,500,2
10775,24,78749,77025,66725,21604,9352,9276,0,2,80000,2,0,0,0,0,0,0,4000,2784,1882,1000,457,20000,2
8263,28,180827,175914,176778,172440,168914,171645,1,2,180000,1,0,0,0,0,0,0,6600,7738,6200,6418,13000,0,1
10358,48,146034,142003,135885,102718,68604,45976,0,6,190000,1,0,0,0,0,0,0,5704,4305,2800,2366,2066,96264,2
22335,29,5074,4097,7716,12538,17305,22499,0,1,400000,1,0,0,0,0,0,0,1097,3716,5000,5000,5668,7000,2
15542,30,750,370,-20,780,0,1470,0,2,160000,2,-2,-2,-2,-2,-2,-2,400,0,800,0,1470,0,1
22825,31,82939,82814,71541,59493,67821,71546,0,1,290000,2,0,0,0,0,0,0,5017,4033,2828,10000,5000,3000,2
22720,35,33278,33694,32453,27981,14096,10240,0,5,290000,2,0,0,0,0,0,0,1600,1700,2015,2000,1000,1000,2
6719,29,69412,69878,64222,50518,44892,76088,0,2,200000,2,0,0,2,0,0,0,4012,2008,3008,9056,36100,22500,2
7758,40,2300,1000,11289,4887,3083,9401,0,2,220000,1,-1,-1,-1,-1,-1,-1,1000,11289,4887,3083,10020,6473,1
7911,45,96131,98635,39177,110453,111230,113670,0,1,270000,2,0,0,0,0,0,0,4204,2819,93694,3948,4199,3309,2
24419,43,0,0,0,0,0,2060,0,3,80000,1,1,-2,-2,-2,-2,-1,0,0,0,0,2060,0,1
9410,28,8325,-4341,-15641,7059,-4220,-16370,0,2,440000,1,-2,-2,-2,-2,-2,-2,0,752,34000,284,3650,52719,2
21801,25,40959,43870,42891,43582,44561,45592,1,1,50000,2,2,2,3,2,2,2,3900,0,1700,2000,1900,1800,2
27788,24,67897,62826,62595,40327,48673,46158,0,2,70000,2,0,0,0,0,0,0,3000,2916,2004,15006,3000,2200,2
16929,50,47155,23882,10054,3122,8471,6315,0,1,50000,2,0,0,0,-1,-1,-1,2000,4038,3129,8471,12508,19216,1
9120,40,50209,-2522,409,29148,30270,22814,0,2,50000,2,1,1,-1,-1,0,0,0,2931,30000,5270,2814,3089,1
25547,40,29002,28236,28395,29409,25267,25800,0,2,30000,1,1,2,0,0,0,0,0,1812,1826,904,940,1143,2
8184,48,153390,158421,152835,152638,142454,128895,0,3,160000,1,0,0,2,0,0,0,15102,0,6000,5300,4784,4500,2
23592,38,590,590,590,590,590,590,0,1,430000,2,-1,-1,-1,-1,-1,-1,590,590,590,590,590,590,2
2737,28,50998,51103,50262,20304,20319,20330,0,2,50000,1,0,0,0,0,0,0,2209,1726,710,724,733,712,2
13700,30,2629,1076,1613,993,7881,1516,0,2,90000,2,-1,-1,-1,-1,-1,-1,1079,1617,996,7904,1521,413,1
24235,31,38386,40726,38597,0,0,0,0,2,220000,2,0,0,0,0,-2,-2,3000,1000,0,0,0,0,1
15301,40,213638,190709,168741,170544,146787,149759,0,2,150000,1,0,0,0,0,0,0,7877,8069,6708,40502,5706,4860,2
28609,38,84539,96604,90785,95736,95912,97070,0,2,140000,1,0,0,2,0,0,0,18000,0,10000,5000,6000,6000,2
14816,45,11025,6959,887,1462,15195,17933,0,3,200000,1,-1,-1,-1,-1,-1,-1,6959,887,1462,15195,17933,887,2
3856,24,76453,49430,50169,49661,42831,27495,0,2,90000,2,0,0,0,0,0,0,2500,2000,2000,3551,1500,1000,2
7510,30,134272,238601,135099,133431,53103,49586,0,3,230000,1,0,-1,0,0,0,0,107000,3826,5000,5000,2000,3000,2
12572,32,1168,698,2371,4524,299,395,0,2,230000,2,-2,-2,-2,-2,-2,-2,698,2371,4524,299,395,0,2
11263,30,0,0,1990,0,0,0,0,1,120000,2,1,-2,-1,-1,-2,-2,0,1990,0,0,0,0,1
27046,41,-331,1656,1440,27000,872,12600,0,3,350000,2,-2,-2,-2,-2,-2,-2,2155,1440,27000,872,12600,0,1
27682,23,59408,58844,43427,30408,30632,30021,0,2,60000,1,0,0,0,0,2,2,2230,2000,4300,1000,0,2000,2
25708,30,16558,10998,4405,9274,10642,11986,0,1,500000,2,-1,-1,-1,-1,0,0,11075,4405,9274,4000,5000,53918,2
18073,29,8393,9069,8019,5819,5626,5621,0,2,10000,2,1,2,2,2,2,0,1000,2000,1000,0,2000,1000,1
10529,34,49378,48052,48573,28902,28205,30388,0,2,50000,1,1,2,0,0,0,0,0,2033,1119,985,2000,4000,2
6773,46,45846,47104,48325,0,49461,48438,0,3,110000,2,0,0,0,0,0,0,2000,2000,2000,0,2000,2000,2
1372,30,14445,15404,19885,22355,22902,15373,0,2,180000,2,0,0,0,0,0,0,1500,4911,10355,10902,3500,5493,2
7126,39,142186,141068,140391,140549,140303,140737,0,2,220000,2,0,0,0,0,0,0,7000,7000,5006,6000,6312,6000,2
20491,27,0,0,709,397,1026,1026,0,2,210000,2,1,-2,-1,2,-1,0,0,709,0,1026,0,0,1
22375,29,10456,13164,12668,15038,14502,15501,1,3,30000,1,0,0,2,2,2,2,3200,0,2905,0,1386,0,2
1343,22,586,297,3674,1392,3085,3450,1,1,50000,2,-1,-1,-1,-1,-1,-1,297,3675,1392,3086,3492,3721,2
29734,37,3016,24038,6221,33999,24985,25743,0,2,300000,1,-2,-2,-1,-1,0,0,12165,6252,34042,66,14062,3081,1
26335,31,-512,-512,-512,-512,-508,-913,0,1,150000,2,1,-2,-2,-2,-2,-2,0,0,0,4,0,0,2
20782,33,64853,67948,197032,169878,164926,160600,0,3,240000,1,0,0,0,2,0,0,8000,157500,0,5759,5775,6407,1
2903,33,25498,26149,26716,26918,27089,26277,1,2,30000,2,0,0,0,0,0,0,1451,1408,1000,964,1136,716,2
21936,27,136276,139504,140262,138958,136898,141634,0,2,140000,2,0,0,0,0,0,0,7000,6000,7000,5000,10700,4600,2
29888,34,32538,36002,40422,44433,28029,32386,0,2,140000,1,0,0,0,0,0,0,4000,5000,5000,5000,5000,10000,1
17096,25,72120,71702,71532,71222,47538,48879,0,1,80000,2,0,0,0,0,0,0,2600,2700,2200,2000,3443,2000,2
25030,56,282506,281606,261216,156521,120769,110093,0,3,300000,1,0,0,0,0,0,0,20024,20035,6610,20000,4000,4200,1
26753,28,59688,57627,58417,49050,49722,48898,0,1,120000,2,0,0,0,0,0,0,3000,3000,2000,2000,2000,3000,1
15255,26,217735,222109,220219,206666,185282,167161,0,2,260000,2,0,0,0,0,0,0,9553,7893,9241,7106,6506,6240,2
4380,42,0,0,0,0,0,0,0,1,210000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,35910,2
17813,22,6829,6571,8950,8658,9413,9117,1,2,10000,2,1,2,2,2,2,2,0,2500,0,900,0,971,1
19431,38,0,0,0,68600,70000,0,0,2,160000,2,-2,-2,-2,-1,0,0,0,0,68600,1400,0,0,2
13969,25,178878,181717,165662,144277,112210,116047,1,2,240000,2,2,0,0,0,0,0,6095,4729,5682,5500,5000,16290,1
12040,49,7823,8691,9701,9894,10102,10534,1,2,20000,2,2,0,0,0,0,0,1151,1161,354,367,600,600,1
3840,28,28129,29184,28421,28751,30685,30040,1,3,50000,2,2,2,2,0,0,2,1800,0,1100,2400,0,1500,1
17894,30,6589,3423,2785,54271,60326,63339,0,1,200000,2,-1,-1,-1,-1,0,0,3449,2798,54271,7000,4000,6000,1
9463,36,49732,48658,51802,50737,48763,50908,1,2,50000,1,2,2,2,2,0,0,0,4000,7,1900,3903,2,1
22996,35,192454,196708,189210,181491,176661,173532,0,1,310000,2,0,0,0,0,0,0,9088,7044,9072,11210,6116,5362,2
6199,49,12855,16012,16453,15891,16224,16710,0,2,30000,1,0,0,2,2,0,0,3690,1000,0,589,756,1500,1
13354,29,11693,13490,16747,16183,17762,17327,0,1,140000,2,0,0,0,2,2,2,2000,3500,0,2000,0,5000,1
6559,30,1730,6792,0,3180,2682,0,0,3,180000,2,-1,-1,-1,-1,-1,-2,6792,0,3180,2682,0,5593,2
11485,23,25487,26513,27026,27871,29017,28403,1,1,30000,2,2,2,2,2,2,2,1738,1251,1596,1742,0,1374,2
10542,27,48945,36467,18890,30288,30003,29763,1,2,50000,1,0,0,0,-1,0,0,1819,2664,31057,1064,1073,1043,2
27873,26,0,0,0,0,0,0,0,2,80000,2,1,-2,-2,-2,-2,-2,0,3100,0,0,0,0,2
29996,39,188948,192815,208365,88004,31237,15980,0,3,220000,1,0,0,0,0,0,0,8500,20000,5003,3047,5000,1000,1
10181,25,25741,26772,27794,29333,29816,30577,1,2,40000,2,2,0,0,0,2,2,1750,1772,2311,1100,1400,0,2
3348,39,54978,56144,57251,58543,58345,59757,0,1,60000,2,0,0,0,0,0,0,2050,2053,2219,2200,2394,1890,1
8073,32,170379,142384,72350,0,0,0,0,2,300000,1,0,0,0,0,-2,-2,6600,3750,0,0,0,0,2
24396,49,416,416,416,0,832,416,0,1,200000,1,2,-1,-1,-1,-1,0,416,416,0,1248,0,416,1
11988,36,1050,1050,1050,1050,1050,1050,1,3,20000,1,2,2,3,3,3,3,0,0,0,0,0,0,1
14822,25,57994,17695,7987,2622,2449,-331,0,2,80000,2,0,0,2,-1,-1,-1,3327,44,2629,2457,0,0,2
28957,44,522,17643,1462,6224,0,0,0,1,500000,2,-2,-2,-2,-2,-2,-2,20007,5000,7000,0,0,0,2
577,28,475,475,5691,37526,50565,48888,0,1,270000,2,-1,-1,-1,0,0,0,475,5691,34000,14000,8000,15000,2
22786,39,180201,181443,155045,95145,86025,87836,1,2,190000,1,0,0,0,0,-1,0,7000,7000,3100,92101,3200,4300,2
26702,29,26845,23283,11896,8097,7902,7917,0,1,210000,1,1,2,0,0,0,0,66,2524,1311,1000,291,1000,1
1755,27,17771,18794,19062,19443,19849,20287,0,2,50000,2,0,0,0,0,0,0,1311,1299,680,703,750,626,1
17856,27,147310,152047,143809,112323,112208,113887,0,2,180000,2,0,0,0,0,0,0,7503,30018,4011,3802,4106,4006,1
15319,48,29757,29059,26386,9370,7290,0,0,3,30000,1,0,0,0,0,0,0,1720,1450,1010,500,0,0,2
29449,30,1500,3010,1700,1125,909,786,0,1,120000,2,-1,2,2,-1,-1,-1,1700,0,1125,909,786,1433,1
2055,55,50528,50541,49345,20238,18646,19034,0,2,50000,1,0,0,0,0,0,0,2100,1305,1201,663,684,652,1
26962,32,2196,396,392,1592,1304,8,0,2,180000,1,-2,-2,-2,-2,-2,-2,396,392,1596,1308,0,2218,1
2659,46,82505,86302,84020,97554,95878,112141,0,1,180000,1,1,2,2,2,2,2,6000,0,15000,0,18000,0,2
7967,24,0,10437,4044,594,0,0,0,2,150000,2,1,-1,-1,-2,-2,-2,10437,4156,600,0,0,9240,2
7324,43,110032,110045,112393,111541,114934,118228,0,1,320000,1,0,0,0,0,0,0,4028,4000,5000,5000,5000,5000,1
21386,53,9527,42908,42108,30610,32396,31743,0,1,80000,1,0,-1,0,0,0,2,42908,2400,1900,2600,0,2700,1
8293,35,473,-103,-103,-103,-103,2297,1,1,170000,1,-1,-1,-2,-2,-2,-1,0,0,0,0,2400,0,1
1279,31,24581,25611,26631,27383,27801,31337,0,2,170000,2,0,0,0,0,0,0,1728,1748,1500,1011,4000,0,1
14885,25,511,513,1531,1017,506,499,1,1,40000,2,-1,-1,-1,0,0,-1,513,1531,0,0,499,0,1
14471,48,2500,2500,0,0,0,0,1,1,220000,1,3,2,2,-2,-2,-2,0,0,0,0,0,0,1
27080,34,194548,198522,206312,205804,122740,137740,0,2,240000,1,0,0,0,0,0,0,7200,11000,6000,3000,15000,45,1
21669,24,34106,33045,32318,30171,32950,30899,0,1,80000,2,0,0,0,0,0,0,3000,3000,2000,5000,3000,6000,2
19503,44,10012,11039,12549,16995,17490,18253,0,1,50000,2,0,0,0,0,0,0,1500,2000,5000,778,1200,752,2
26535,54,16120,17160,18083,15096,15396,15720,1,3,20000,2,0,0,0,0,0,0,1308,1231,1244,544,565,1500,2
19829,43,121868,114627,102551,101323,84087,86661,0,1,380000,1,0,0,0,0,0,0,6000,5000,5000,5000,5000,5000,2
22788,35,147812,135624,125469,103409,75498,72020,0,2,210000,2,0,0,0,0,0,0,5000,7000,5000,4000,2447,3000,2
1661,55,49003,49067,50498,47579,47567,48155,0,3,50000,1,1,2,2,2,0,0,2005,3900,0,2000,1900,1900,2
23040,41,246915,243234,238172,232446,227800,225044,1,1,220000,1,8,7,6,5,4,3,0,0,0,0,0,0,2
27767,25,0,0,0,0,0,0,1,1,50000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
17545,35,5890,7282,9455,9154,10001,10046,1,2,20000,1,2,0,0,2,2,2,1500,2454,0,1000,350,0,2
12113,29,182441,181085,179607,177506,176233,173279,0,1,340000,2,0,0,0,0,0,0,6550,6500,5830,6053,5200,5076,2
23407,34,0,60559,56317,0,0,567,0,2,60000,3,1,-1,0,0,-2,-1,60559,1126,0,0,567,1222,2
16087,30,92626,90727,93345,93812,95613,95972,0,2,170000,2,0,0,0,0,0,0,5000,5000,5000,5000,4400,3000,2
15111,50,18206,18217,19930,780,780,0,0,2,20000,1,1,2,2,2,0,0,1000,3000,0,0,0,0,1
16969,54,37238,38387,39589,19533,20535,19690,0,3,50000,1,0,0,0,0,0,2,1771,1973,1307,1699,0,705,1
22789,33,161771,172632,168541,164310,162681,163005,0,2,160000,2,2,2,3,2,0,0,15000,0,0,6100,12300,6100,2
15587,57,224041,238077,245387,248945,224776,11567,0,1,240000,2,0,0,0,0,0,0,18800,12000,10000,20019,3000,9000,1
1756,34,5444,5927,7106,7106,8106,9106,0,3,130000,1,0,0,0,0,0,0,1321,1500,0,1000,1000,598,1
16122,30,17836,17246,19381,18772,19145,19545,1,2,20000,3,1,2,2,2,0,0,0,2921,0,685,708,700,2
27778,25,41892,43875,45052,44938,40655,40930,0,1,50000,2,0,0,0,0,0,0,3000,2200,2000,2000,2000,3000,2
28285,41,130979,133062,124014,125279,115315,117740,0,3,180000,2,0,0,0,0,0,0,5739,4700,4316,4090,4245,5000,2
29795,39,1777,23800,297,9342,3518,5597,0,2,500000,1,-2,-2,-2,-2,-2,-2,23800,297,9342,3518,5597,717,1
28289,44,18578,19928,18677,18503,17231,15410,0,2,20000,2,0,0,0,0,0,0,2000,2000,2000,1100,1586,506,2
6097,40,749,44893,34812,15768,25915,25058,1,3,60000,1,1,-1,0,0,-1,0,60295,3000,3020,25915,1500,2000,2
20068,45,87206,90487,19892,20377,32177,41677,0,1,500000,2,0,0,0,0,0,0,5303,10000,1200,12000,10000,0,2
11814,34,45755,46725,49653,48571,47664,48720,1,2,120000,2,1,2,2,3,2,0,2000,4000,0,0,2000,2000,1
24213,28,4003,2527,1652,7734,3337,7866,0,1,250000,2,-2,-1,-1,-2,-2,-2,2549,1715,8042,4023,9167,3036,1
13022,44,47505,48471,44301,19052,17569,17976,1,2,50000,2,0,0,0,0,0,0,2100,2100,800,1000,700,818,1
7799,25,37540,38611,39508,38674,38410,37661,0,2,40000,1,0,0,0,0,0,2,1976,1873,1300,2824,0,2000,1
1210,23,3675,19316,19844,19844,20388,19554,1,3,20000,1,-1,-1,0,0,0,0,19316,1261,651,803,747,155,1
21590,38,108390,96704,84033,72279,55757,37161,0,1,450000,1,0,0,0,0,0,0,4300,3073,3000,2000,1500,2000,2
7861,25,26798,27274,27529,28280,27691,28278,1,2,50000,2,3,3,2,2,2,0,1200,1000,1500,0,1200,1200,1
23509,31,450,450,0,0,0,0,0,1,200000,2,-1,2,2,-2,-2,-2,0,0,0,0,0,0,2
776,26,29649,21657,28736,42733,46404,37993,0,1,60000,2,1,2,0,0,0,0,0,8000,15000,9000,10000,0,2
20805,42,0,0,0,0,1855,3940,1,2,290000,1,-2,-2,-2,-2,-1,-1,0,0,0,1855,3940,2490,1
8715,54,72374,81665,67450,0,0,16271,0,2,50000,2,0,0,0,0,-2,-1,15000,2650,0,0,16271,2000,1
25413,23,11989,18746,19670,14039,14218,9427,0,2,90000,2,0,0,0,0,0,0,7000,1326,1095,377,288,342,2
13389,45,5577,5346,9984,19089,18356,17203,0,3,20000,1,-1,2,0,0,2,0,0,5000,10089,0,2000,4166,1
23708,64,22715,37818,35497,30164,7164,7164,0,2,280000,1,0,0,2,0,0,0,15506,17,3364,0,0,0,2
9525,52,21641,22983,24290,25080,25768,27407,0,2,100000,1,0,0,0,0,0,0,2000,2000,1500,1093,2228,0,1
28578,44,50496,47955,48751,37140,19535,19492,0,2,50000,1,0,0,0,0,0,0,2007,10109,1514,1000,1000,1000,2
18329,23,18085,4120,0,261,28606,24041,0,2,50000,2,1,-1,-1,-1,-1,0,7000,0,261,46506,2000,3000,2
13826,41,3307,0,0,0,1344,881,0,3,120000,0,0,0,-2,-2,-1,-1,258,0,0,1344,929,599,2
2380,41,190730,194336,197284,199489,201484,204017,0,1,500000,1,0,0,0,0,0,0,8501,8001,6701,6321,6401,6379,2
8841,31,2340,4908,70,220,220,220,0,1,120000,2,-1,-1,-1,-1,-1,-1,4908,70,220,220,220,360,1
23727,50,2064,0,0,0,0,324,0,3,330000,1,-1,-1,-2,-2,-2,-1,0,0,0,0,324,0,2
25167,27,0,0,6757,0,3339,3339,0,1,390000,2,1,-2,-1,-1,-1,0,0,6757,0,3339,0,0,2
6308,49,15472,14860,19601,13262,14329,34193,0,1,150000,1,-2,-2,-2,-2,-2,-2,14877,19608,13280,14329,34193,7880,1
26712,26,26230,2829,6721,-780,-780,-780,0,1,200000,2,0,-1,0,0,-2,-2,2829,4000,780,0,0,0,1
2402,29,730,213,2368,3368,1377,0,0,1,330000,1,-1,-1,-1,0,0,0,213,2368,1000,190,0,0,2
11479,44,35755,72000,0,0,0,0,0,1,500000,1,-1,0,0,-2,-2,-2,40000,0,0,0,0,11621,1
25565,39,3664,4587,4562,5001,39243,25512,0,1,450000,1,-1,-1,-1,-1,-1,0,4595,4562,5001,39292,0,62597,2
20905,35,2186,1528,22217,-5,1116,374,0,2,310000,2,-2,-2,-2,-2,-2,-2,1532,22328,0,1121,401,0,1
28298,31,25320,24620,25522,26008,25294,26928,1,2,30000,1,3,3,2,2,2,2,0,1600,1200,0,2200,0,2
2488,46,0,552,2523,2327,2308,0,1,2,200000,1,1,-1,-1,-1,-1,-1,552,2531,2327,2308,0,0,1
23068,33,164269,160608,150150,139178,123627,48175,0,1,440000,2,0,0,0,0,0,0,5666,5802,3577,2955,12000,1025,2
19392,43,5446,6671,4839,807,28023,7613,0,2,150000,1,-2,-2,-2,-2,-2,-2,6682,6095,807,28023,7613,4331,2
14791,44,5855,6874,8037,8253,8427,9468,0,3,20000,1,0,0,0,0,0,0,1122,1285,500,307,1182,0,1
8425,43,100021,95122,84315,70871,70923,64202,0,1,140000,1,0,0,0,0,0,0,4535,2856,2503,2378,3014,2048,1
8740,39,1550,978,588,390,390,540,0,1,260000,2,-1,-1,2,-1,-1,-1,978,0,390,390,540,390,2
3715,41,29866,30900,0,0,0,0,0,2,30000,1,0,0,0,-2,-2,-2,1900,0,0,0,0,0,1
23919,22,17456,16896,16345,15785,17018,18736,1,2,20000,2,1,4,3,2,0,0,0,0,0,1500,2000,2000,1
29952,30,143457,134345,77045,69659,70186,75249,0,1,160000,2,0,0,0,0,0,0,5237,3034,3010,5011,10006,8070,1
26476,52,123184,117849,120471,117218,116871,122192,1,2,120000,1,1,2,0,0,0,0,0,6100,5700,4500,9000,4700,2
1848,26,31305,30527,30789,29504,30276,29695,1,2,30000,2,1,3,2,2,0,0,0,1060,0,1251,1078,1243,1
6395,37,16259,15026,17363,11708,11329,4749,0,1,450000,2,0,0,0,0,0,0,6000,4000,6000,5000,2000,2092,1
20977,40,19295,2054,6984,0,0,0,0,5,240000,1,-2,-2,-2,-2,-2,-2,2054,6984,0,0,0,0,1
23977,26,-4,909,6737,6012,5167,3132,0,1,200000,2,-2,-2,-2,-2,-2,-2,913,6737,6031,5167,3132,2290,1
25264,23,13291,14366,15430,16367,16794,17323,0,2,20000,2,0,0,0,0,0,0,1600,1600,1500,700,800,1000,2
8353,31,3863,4242,5090,309,2700,7593,0,2,300000,1,-1,-1,-1,-1,-1,-1,5021,5134,322,5013,7611,8059,2
5267,41,9360,9650,0,0,0,0,0,1,230000,1,-1,-1,-1,-2,-2,-2,9650,0,0,0,0,0,1
13754,30,-203,-698,-193,-688,817,1157,1,1,180000,2,1,-2,-2,-2,-1,-1,0,1000,0,2000,1000,2000,1
13492,28,84668,88294,91784,108310,103166,104677,0,2,160000,2,0,0,0,0,0,0,5000,5000,20000,5000,5400,6100,2
13844,34,37699,35203,15360,15031,12173,11728,0,2,50000,1,0,0,0,0,0,0,2000,2000,1150,2000,1000,1000,1
27054,28,23027,23848,23873,24182,26022,27462,1,3,30000,1,2,2,2,2,2,2,1500,700,1000,2550,2013,1108,1
7232,45,119109,119166,121661,122244,119536,109210,0,2,180000,1,0,0,0,0,0,0,6000,6000,5000,4200,3862,3887,1
4475,32,67502,68842,69825,70891,72213,73786,0,3,120000,1,2,2,2,2,2,2,3000,2700,2800,2600,2900,0,1
4399,37,173252,113001,74275,47723,67463,36751,0,1,380000,1,0,0,0,0,0,0,10069,12712,10000,20000,16751,29000,1
11011,38,1414,1080,97,1749,0,0,1,1,450000,2,0,-1,-1,-1,-1,-2,1080,97,1749,0,0,0,2
17862,28,8723,10265,12086,13180,13660,14288,0,2,20000,2,0,0,0,0,0,0,2000,2000,1600,1000,1000,1000,1
26745,30,3197,1936,2329,2332,-4,-4,0,2,160000,2,-1,-1,-1,-1,-1,-2,1941,2645,2339,0,0,0,1
18366,23,3426,11581,10713,4272,4285,16542,0,2,20000,1,-1,-1,-1,-1,0,-1,11615,10739,4272,13,16687,952,2
18934,32,89863,16500,17493,17215,17248,17763,0,2,420000,1,0,0,0,0,0,0,1782,1275,1281,617,793,1000,2
18636,25,83931,82122,81028,81331,60614,63153,0,2,80000,2,0,0,0,0,0,0,3500,3820,3220,4010,6700,7,2
20456,24,9285,273,8327,9379,9566,9766,0,3,10000,2,0,-1,-1,0,0,0,273,8327,1200,342,354,438,1
21003,37,128602,118109,21557,23186,14117,15797,0,2,260000,1,0,0,0,0,0,0,3203,6015,5055,2011,4078,4522,1
25422,22,846,3173,1972,182,0,0,0,1,30000,2,-1,-1,-1,-1,-1,-2,3173,1972,183,0,0,440,2
25353,27,128137,109868,108167,102584,91030,82634,0,1,130000,2,0,0,0,0,0,0,4000,4019,4017,3100,4500,5380,2
24329,48,6051,8346,8952,2732,2732,2732,0,2,330000,1,-2,-2,-2,-2,-2,-2,8387,8996,2745,2745,2745,2734,1
2487,28,26303,9408,5082,7732,1379,-8,0,2,260000,1,0,0,0,-1,-1,-1,5030,2025,7770,1385,0,1775,1
21835,27,125792,126771,132730,124689,105447,106704,0,2,140000,1,0,0,0,0,0,0,5000,10000,5000,5000,5000,5000,2
4394,29,38242,28797,16068,16387,16882,17350,0,1,50000,2,0,0,0,0,0,0,1799,2000,582,754,893,943,2
8024,31,275178,280535,82455,83359,85171,87046,0,5,360000,1,0,0,0,0,0,0,7500,3500,2500,2500,2600,3000,1
28572,29,96686,77817,29166,7403,3095,9641,0,2,120000,2,0,0,0,0,-1,-1,3508,2003,2772,3095,9641,2803,2
2997,27,174134,167095,161573,122362,116243,108414,1,2,210000,1,2,2,0,0,0,0,16,6800,3800,5134,4000,4000,2
21944,27,13285,2150,14122,27413,35377,29922,0,2,200000,2,-1,-1,-1,0,-1,-1,2155,14122,23007,7212,29922,37790,2
14855,43,34110,3552,0,0,0,0,0,2,50000,2,0,0,0,-2,-2,-2,3505,0,0,0,0,0,1
23678,49,61267,61300,61001,58759,58212,56534,0,3,80000,1,0,0,0,0,0,0,2179,2226,2004,2132,2030,2057,2
23130,40,14896,0,0,0,0,0,0,3,70000,1,0,0,-2,-2,-2,-2,0,0,0,0,0,5704,2
21014,38,114726,107602,106907,94152,96365,97413,1,3,130000,2,2,2,0,0,0,0,20,4544,3200,3500,3585,2519,1
26048,44,150692,152861,156393,147611,28697,107142,0,3,170000,1,0,0,0,0,0,-1,6936,8266,5792,662,108927,4154,2
29196,22,10160,9860,9565,9265,11951,12189,0,2,10000,2,-1,5,4,3,2,5,0,0,0,3000,1000,0,1
6164,31,281600,281178,265549,244053,239088,193401,1,2,360000,2,0,0,0,0,0,0,14128,11208,6554,7248,7122,6144,1
25809,39,26624,25903,28719,27964,28364,28855,0,3,210000,1,1,2,2,2,0,0,0,3550,0,1164,1100,1118,2
290,46,8751,9900,10605,10765,11765,4311,0,2,240000,1,0,0,0,0,0,0,1295,1000,1000,1000,1000,1000,2
23851,57,2890,390,1380,390,1170,390,0,2,300000,2,-1,-1,-1,2,-1,0,390,1380,0,1170,0,0,2
27671,23,1587,2399,0,980,35305,36065,1,2,110000,2,2,0,0,-1,0,0,1000,0,980,35000,1327,1500,2
6945,50,1261,2261,1390,390,390,0,1,2,160000,1,-1,-1,-1,-1,-1,-1,2261,1390,390,390,0,780,2
27668,24,43219,35137,25862,12468,12381,12683,0,1,50000,2,0,0,0,0,0,0,2400,1900,2400,250,500,0,2
12542,38,324016,294976,297386,243558,241765,236413,1,1,290000,1,2,2,0,0,0,0,0,12139,80000,10000,8443,10000,1
16946,51,204643,197993,84076,77766,70066,62865,0,2,230000,1,2,0,0,0,0,0,5805,2965,3500,2600,2500,1901,1
6665,33,898,11573,0,0,0,0,0,1,360000,2,-1,-1,-1,-2,-2,-2,11573,0,0,0,0,5140,2
5359,30,74664,63540,66131,58430,72617,66787,0,2,230000,2,0,0,0,0,0,0,3000,10000,10000,20145,11745,686,2
